@relation explaining_humans

@attribute iter integer
@attribute user string
@attribute tf string
@attribute score numeric
@attribute PFdist numeric
@attribute acr numeric
@attribute class {Pareto,Not-Pareto}
@attribute scaled_acr numeric

@data
9,A36XRQYQ4BYQER,goldpr,-2.67219415484807,0,-2.6432202719656,Pareto,0.0315003459650671
10,A36XRQYQ4BYQER,goldpr,-2.67219415484807,0,-2.64684200732591,Pareto,0
11,A36XRQYQ4BYQER,goldpr,-2.58621950510568,0,-2.64010617374588,Pareto,0.0585854754765338
12,A36XRQYQ4BYQER,goldpr,-2.58621950510568,0,-2.63471750688186,Pareto,0.105453855857761
13,A36XRQYQ4BYQER,goldpr,-2.42442123780298,0,-2.61559966423833,Pareto,0.27173288992987
14,A36XRQYQ4BYQER,goldpr,-2.45458445103379,0,-2.60218172980461,Pareto,0.388436496005159
15,A36XRQYQ4BYQER,goldpr,-2.45458445103379,0,-2.59082809297609,Pareto,0.48718570114579
16,A36XRQYQ4BYQER,goldpr,-2.45458445103379,0,-2.58109640426593,Pareto,0.571827876980616
17,A36XRQYQ4BYQER,goldpr,-2.41747550057308,0,-2.57018834401974,Pareto,0.666701642559504
18,A36XRQYQ4BYQER,goldpr,-2.19198315628819,0,-2.54655051978651,Pareto,0.872293594243218
19,A36XRQYQ4BYQER,goldpr,-2.29693993767847,0,-2.53186754436839,Pareto,1
3,A36XRQYQ4BYQER,griewank,-0.470830203777412,0,-0.470830203777412,Pareto,0
4,A36XRQYQ4BYQER,griewank,-0.442781582161207,0,-0.45680589296931,Pareto,0.749999999999999
5,A36XRQYQ4BYQER,griewank,-0.442781582161207,0,-0.452131122699942,Pareto,1
6,A36XRQYQ4BYQER,griewank,-0.469528222440575,0,-0.4564803976351,Pareto,0.7674070229901
7,A36XRQYQ4BYQER,griewank,-0.469528222440575,0,-0.459089962596195,Pareto,0.627851236784161
8,A36XRQYQ4BYQER,griewank,-0.477894351018537,0,-0.462224027333252,Pareto,0.46024595585765
9,A36XRQYQ4BYQER,griewank,-0.477894351018537,0,-0.464462645002579,Pareto,0.340527898052999
10,A36XRQYQ4BYQER,griewank,-0.429832548252548,0,-0.460133882908825,Pareto,0.572023877765575
11,A36XRQYQ4BYQER,griewank,-0.473842391007807,0,-0.461657050475378,Pareto,0.490567063912364
12,A36XRQYQ4BYQER,griewank,-0.473842391007807,0,-0.462875584528621,Pareto,0.425401612829796
13,A36XRQYQ4BYQER,griewank,-0.464476529594552,0,-0.46302112498916,Pareto,0.417618318028507
14,A36XRQYQ4BYQER,griewank,-0.44595293620695,0,-0.461598775923976,Pareto,0.493683503226186
15,A36XRQYQ4BYQER,griewank,-0.44595293620695,0,-0.460395249791897,Pareto,0.558046352239607
16,A36XRQYQ4BYQER,griewank,-0.411688292035269,0,-0.456916181380709,Pareto,0.744101934156921
17,A36XRQYQ4BYQER,griewank,-0.436028681461107,0,-0.455523681386069,Pareto,0.818570833931783
18,A36XRQYQ4BYQER,griewank,-0.447752696943282,0,-0.455037994858395,Pareto,0.844544651878346
19,A36XRQYQ4BYQER,griewank,-0.447752696943282,0,-0.454609447922212,Pareto,0.867462726537076
4,A36XRQYQ4BYQER,levy,-2.47094907926262,0,-2.47094907926262,Pareto,0.817647077843055
5,A36XRQYQ4BYQER,levy,-2.82633201540214,0.936015646930938,-2.58941005797579,Not-Pareto,0.334200370736887
6,A36XRQYQ4BYQER,levy,-2.91697214431846,0,-2.67130057956146,Pareto,0
7,A36XRQYQ4BYQER,levy,-2.26873830956468,0,-2.5907881255621,Pareto,0.32857639021597
8,A36XRQYQ4BYQER,levy,-2.26873830956468,0,-2.5371131562292,Pareto,0.547627317026616
9,A36XRQYQ4BYQER,levy,-2.38072336192245,0,-2.51477175704252,Pareto,0.638803972717569
10,A36XRQYQ4BYQER,levy,-2.80522145719834,0,-2.551077969562,Pareto,0.490636035218618
11,A36XRQYQ4BYQER,levy,-2.07667886494639,0,-2.49836695793804,Pareto,0.705752989971608
12,A36XRQYQ4BYQER,levy,-2.04335261730941,0,-2.45286552387518,Pareto,0.891447205106886
13,A36XRQYQ4BYQER,levy,-2.51730644069166,0,-2.45872378904031,Pareto,0.867539256394962
14,A36XRQYQ4BYQER,levy,-2.82633201540214,0,-2.4893578079038,Pareto,0.742519898072428
15,A36XRQYQ4BYQER,levy,-2.68279302533005,0,-2.50423744001351,Pareto,0.681795183279983
16,A36XRQYQ4BYQER,levy,-2.71895433535998,0,-2.51957436110969,Pareto,0.61920424336342
17,A36XRQYQ4BYQER,levy,-2.02509095951763,0,-2.48660880100355,Pareto,0.753738768186236
18,A36XRQYQ4BYQER,levy,-1.84828484276482,0,-2.44671355361363,Pareto,0.916553782795753
19,A36XRQYQ4BYQER,levy,-2.09911153864767,0,-2.42626637626269,Pareto,1
3,A36XRQYQ4BYQER,rastr,-18.7406245290079,0.0199211574073566,-18.7406245290079,Not-Pareto,0.373422809239755
4,A36XRQYQ4BYQER,rastr,-14.840779800828,0.0198330491890256,-16.7907021649179,Not-Pareto,0.64126601805958
5,A36XRQYQ4BYQER,rastr,-12.8729634919472,0.90138841703024,-15.4847892739277,Not-Pareto,0.820647467087294
6,A36XRQYQ4BYQER,rastr,-12.2840256261586,2.11072308091856,-14.6845983619854,Not-Pareto,0.93056245933013
7,A36XRQYQ4BYQER,rastr,-13.7925862891606,2.98901127441878,-14.5061959474205,Not-Pareto,0.955067986349195
8,A36XRQYQ4BYQER,rastr,-13.7925862891606,0,-14.3872610043771,Pareto,0.971405004361905
9,A36XRQYQ4BYQER,rastr,-12.930042237509,0,-14.1790868948246,Pareto,1
10,A36XRQYQ4BYQER,rastr,-15.0165971814211,0,-14.2837756806491,Pareto,0.985619847826203
11,A36XRQYQ4BYQER,rastr,-14.2349729724578,0,-14.2783531575168,Pareto,0.986364690811965
12,A36XRQYQ4BYQER,rastr,-31.0033701234178,0,-15.9508548541069,Pareto,0.756628251340763
13,A36XRQYQ4BYQER,rastr,-29.6179709958049,0,-17.1933199578976,Pareto,0.585962051303984
14,A36XRQYQ4BYQER,rastr,-31.1227033569031,0,-18.3541019078147,Pareto,0.42651592773945
15,A36XRQYQ4BYQER,rastr,-12.4178394615095,1.28554542438913,-17.897466335022,Not-Pareto,0.489239828613914
16,A36XRQYQ4BYQER,rastr,-37.4146576767732,6.85813292791787,-19.2915514308614,Not-Pareto,0.297746960839264
17,A36XRQYQ4BYQER,rastr,-39.3122934319097,4.2104430822537,-20.6262675642646,Not-Pareto,0.114409070768367
18,A36XRQYQ4BYQER,rastr,-19.0280928748258,5.31153702438943,-20.5263816461747,Not-Pareto,0.128129496417008
19,A36XRQYQ4BYQER,rastr,-36.3838817048376,1.28277778574313,-21.4591757672725,Not-Pareto,0
3,A36XRQYQ4BYQER,schwef,-787.080151367441,0,-787.080151367441,Pareto,0.524289403710551
4,A36XRQYQ4BYQER,schwef,-796.417649331098,0,-791.748900349269,Pareto,0
5,A36XRQYQ4BYQER,schwef,-779.669057839232,0,-787.722286179257,Pareto,0.452179191981632
6,A36XRQYQ4BYQER,schwef,-785.598224789336,6.17871241328849,-787.191270831777,Not-Pareto,0.511810952218722
7,A36XRQYQ4BYQER,schwef,-785.598224789336,0,-786.872661623289,Pareto,0.54759000836098
8,A36XRQYQ4BYQER,schwef,-772.366827296696,2.79011060165501,-784.455022568857,Not-Pareto,0.819085122612996
9,A36XRQYQ4BYQER,schwef,-775.604198418662,2.49589868608406,-783.190619118829,Not-Pareto,0.961074622036673
10,A36XRQYQ4BYQER,schwef,-792.074117298214,0.629580509888456,-784.301056391252,Not-Pareto,0.836375158072625
11,A36XRQYQ4BYQER,schwef,-804.181558212127,9.04895825639801,-786.510001038016,Not-Pareto,0.588315929317963
12,A36XRQYQ4BYQER,schwef,-785.598224789336,8.56578101070708,-786.418823413148,Not-Pareto,0.598554959679169
13,A36XRQYQ4BYQER,schwef,-785.598224789336,8.16235243762756,-786.344223538256,Not-Pareto,0.60693234815653
14,A36XRQYQ4BYQER,schwef,-785.598224789336,7.81773070777563,-786.282056975846,Not-Pareto,0.613913505220985
15,A36XRQYQ4BYQER,schwef,-785.598224789336,2.037800615636,-786.22945449996,Not-Pareto,0.61982063812169
16,A36XRQYQ4BYQER,schwef,-793.162324113186,4.12018065108477,-786.724659472334,Not-Pareto,0.564210297816269
17,A36XRQYQ4BYQER,schwef,-788.136683320114,0,-786.818794395519,Pareto,0.553639169889444
18,A36XRQYQ4BYQER,schwef,-794.789923779704,0,-787.316989982031,Pareto,0.497692990730947
19,A36XRQYQ4BYQER,schwef,-711.276027747471,0,-782.843992203527,Pareto,1
3,A36XRQYQ4BYQER,stybtang,14.9602012113721,0,14.9602012113721,Pareto,0.645760998439116
4,A36XRQYQ4BYQER,stybtang,15.5118323273447,0,15.2360167693584,Pareto,0.852689049102925
5,A36XRQYQ4BYQER,stybtang,15.5118323273447,0,15.3279552886872,Pareto,0.921665065990861
6,A36XRQYQ4BYQER,stybtang,15.5118323273447,0,15.3739245483515,Pareto,0.956153074434829
7,A36XRQYQ4BYQER,stybtang,15.6661436119813,0,15.4323683610775,Pareto,1
8,A36XRQYQ4BYQER,stybtang,15.1152508611536,0,15.3795154444235,Pareto,0.960347592083081
9,A36XRQYQ4BYQER,stybtang,15.1152508611536,0,15.3417633610992,Pareto,0.932024443570995
10,A36XRQYQ4BYQER,stybtang,14.5882453412404,0,15.2475736086169,Pareto,0.861359460000167
11,A36XRQYQ4BYQER,stybtang,14.0863913956694,0,15.1185533627338,Pareto,0.764563223516395
12,A36XRQYQ4BYQER,stybtang,14.5882453412404,0,15.0655225605845,Pareto,0.724777358665193
13,A36XRQYQ4BYQER,stybtang,14.4938374897496,0,15.0135511905086,Pareto,0.685786322848906
14,A36XRQYQ4BYQER,stybtang,11.7576671347799,0,14.7422275191979,Pareto,0.482228268280915
15,A36XRQYQ4BYQER,stybtang,11.5332234416236,0,14.4953810516922,Pareto,0.297034007641195
16,A36XRQYQ4BYQER,stybtang,9.85582582298556,0,14.1639842496417,Pareto,0.0484066468600083
17,A36XRQYQ4BYQER,stybtang,13.1961618878757,0,14.0994627588573,Pareto,0
18,A36XRQYQ4BYQER,stybtang,15.6819721840901,0,14.1983695979343,Pareto,0.0742039338061929
19,A36XRQYQ4BYQER,stybtang,14.4047160977408,0,14.2105076273347,Pareto,0.0833103771883506
3,A3JC9VPPTHNKVL,ackley,-19.9242234289319,0,-19.9242234289319,Pareto,0.109771086285178
4,A3JC9VPPTHNKVL,ackley,-21.0402982770749,0,-20.4822608530034,Pareto,0
5,A3JC9VPPTHNKVL,ackley,-18.3255421570235,0,-19.7633546210101,Pareto,0.141415458209444
6,A3JC9VPPTHNKVL,ackley,-22.1576459494073,0,-20.3619274531094,Pareto,0.0236706848913071
7,A3JC9VPPTHNKVL,ackley,-19.9549578449329,0,-20.2805335314741,Pareto,0.0396816167921266
8,A3JC9VPPTHNKVL,ackley,-17.3629734144259,0,-19.7942735119661,Pareto,0.135333428401825
9,A3JC9VPPTHNKVL,ackley,-20.6936253076859,0.00694213878771799,-19.922752339926,Not-Pareto,0.110060463002992
10,A3JC9VPPTHNKVL,ackley,-17.041977612488,5.3985829702293e-05,-19.5626554989963,Pareto,0.180894818713973
11,A3JC9VPPTHNKVL,ackley,-15.5843946309239,0.0242290380830618,-19.1206265136549,Not-Pareto,0.26784597968887
12,A3JC9VPPTHNKVL,ackley,-13.4131393048777,0.000846045124663319,-18.5498777927772,Not-Pareto,0.380117494795347
13,A3JC9VPPTHNKVL,ackley,-14.3001632516168,0.00183807202916677,-18.1635401072172,Not-Pareto,0.456113665638887
14,A3JC9VPPTHNKVL,ackley,-8.290991646248,0,-17.3408277354697,Pareto,0.617948744885113
15,A3JC9VPPTHNKVL,ackley,-9.604926771126,0.0249808037647939,-16.7457584305202,Not-Pareto,0.735004342236778
16,A3JC9VPPTHNKVL,ackley,-14.5301578645987,1.09170202330083,-16.5875012472401,Not-Pareto,0.766134983609075
17,A3JC9VPPTHNKVL,ackley,-11.4713555242264,0.701385100916343,-16.2464248657058,Not-Pareto,0.833227840274607
18,A3JC9VPPTHNKVL,ackley,-8.26656373562926,0.922288890760308,-15.7476835450761,Not-Pareto,0.931334838442209
19,A3JC9VPPTHNKVL,ackley,-9.81350333432841,1.11758902509738,-15.3986141209144,Not-Pareto,1
3,A3JC9VPPTHNKVL,beale,-4.26218823121685,0,-4.26218823121685,Pareto,0.999201344939611
4,A3JC9VPPTHNKVL,beale,-0.755803330825318,0,-2.50899578102108,Pareto,0.999792500070811
5,A3JC9VPPTHNKVL,beale,-1.31107650644084,0.16072888247098,-2.109689356161,Not-Pareto,0.999927141331644
6,A3JC9VPPTHNKVL,beale,-1.24537973215808,0,-1.89361195016027,Pareto,1
7,A3JC9VPPTHNKVL,beale,-5195.74830992919,1.0860046894486,-1040.66455154597,Not-Pareto,0.649739096803456
8,A3JC9VPPTHNKVL,beale,-12602.2762401893,678.033014789371,-2967.59983298652,Not-Pareto,0
9,A3JC9VPPTHNKVL,beale,-23.7206758750705,2623.40577377451,-2547.04566768489,Not-Pareto,0.141805740001676
10,A3JC9VPPTHNKVL,beale,-8.62384702919196,332.060940647487,-2229.74294010292,Not-Pareto,0.248796353344046
11,A3JC9VPPTHNKVL,beale,-5770.66661392582,448.336515020168,-2623.17890386102,Not-Pareto,0.116134540462049
12,A3JC9VPPTHNKVL,beale,-2593.39684578138,1406.67636476093,-2620.20069805306,Not-Pareto,0.117138755170451
13,A3JC9VPPTHNKVL,beale,-15.9302672078074,863.979240607357,-2383.44884070349,Not-Pareto,0.196968596599194
14,A3JC9VPPTHNKVL,beale,-75.3848100321828,1561.34102196768,-2191.11017148088,Not-Pareto,0.261822852175256
15,A3JC9VPPTHNKVL,beale,-0.332852888758285,1126.60205809637,-2022.58883928149,Not-Pareto,0.318646191926185
16,A3JC9VPPTHNKVL,beale,-0.40394933865392,1327.20568381574,-1878.14706142843,Not-Pareto,0.367350199365798
17,A3JC9VPPTHNKVL,beale,-2.8163267617214,1369.46948790315,-1753.12501245065,Not-Pareto,0.409506110862012
18,A3JC9VPPTHNKVL,beale,-0.140149882992979,1169.80224341898,-1643.56345854017,Not-Pareto,0.446448931810808
19,A3JC9VPPTHNKVL,beale,-3.08408510176059,1372.44605250993,-1547.06467186732,Not-Pareto,0.478987146819551
3,A3JC9VPPTHNKVL,branin,-28.2201752266532,0.00404795425329717,-28.2201752266532,Not-Pareto,1
4,A3JC9VPPTHNKVL,branin,-82.4290226872822,0.0331419676990248,-55.3245989569677,Not-Pareto,0
5,A3JC9VPPTHNKVL,branin,-40.7926044125025,3.87887067540406,-50.4806007754793,Not-Pareto,0.178716147212188
6,A3JC9VPPTHNKVL,branin,-56.546165070065,4.00055621632589,-51.9969918491257,Not-Pareto,0.122769889555714
7,A3JC9VPPTHNKVL,branin,-44.8048023567301,9.37107677687052,-50.5585539506466,Not-Pareto,0.175840115759059
8,A3JC9VPPTHNKVL,branin,-18.8049589242776,6.44106770689265,-45.2662881129184,Not-Pareto,0.37109480519225
9,A3JC9VPPTHNKVL,branin,-17.8980358821362,6.56209958148323,-41.3565377942353,Not-Pareto,0.515342488064415
10,A3JC9VPPTHNKVL,branin,-17.6751176934035,9.77185108745269,-38.3963602816313,Not-Pareto,0.624556302829759
11,A3JC9VPPTHNKVL,branin,-19.3378024204023,6.02576517836024,-36.2787427414947,Not-Pareto,0.702684418048388
12,A3JC9VPPTHNKVL,branin,-22.9248632371012,11.9352200946241,-34.9433547910554,Not-Pareto,0.751952683764948
13,A3JC9VPPTHNKVL,branin,-17.2224748095302,7.02597740635754,-33.3323657018258,Not-Pareto,0.811389073383805
14,A3JC9VPPTHNKVL,branin,-81.5743203433385,9.94246074798499,-37.3525285886185,Not-Pareto,0.663067790969066
15,A3JC9VPPTHNKVL,branin,-48.717857067198,16.6560842238673,-38.2267846254323,Not-Pareto,0.630812685842591
16,A3JC9VPPTHNKVL,branin,-24.4313452629033,12.375487309857,-37.2413960995374,Not-Pareto,0.667167951525397
17,A3JC9VPPTHNKVL,branin,-22.5247898787846,11.1429548300308,-36.2602890181539,Not-Pareto,0.703365256111003
18,A3JC9VPPTHNKVL,branin,-19.0812825726954,11.7652257094,-35.1866011153127,Not-Pareto,0.742978269600026
19,A3JC9VPPTHNKVL,branin,-12.648681943434,8.94453299479817,-33.8608411640258,Not-Pareto,0.791891316580037
3,A3JC9VPPTHNKVL,bukin6,-58.1058589517531,0,-58.1058589517531,Pareto,1
4,A3JC9VPPTHNKVL,bukin6,-109.853253580236,0,-83.9795562659946,Pareto,0.526242428854481
5,A3JC9VPPTHNKVL,bukin6,-135.210083216304,14.6099102498118,-101.056398582764,Not-Pareto,0.213558731562605
6,A3JC9VPPTHNKVL,bukin6,-147.701468431668,21.4986867857931,-112.71766604499,Not-Pareto,3.63392162457671e-05
7,A3JC9VPPTHNKVL,bukin6,-112.727589156926,19.4250700590551,-112.719650667377,Not-Pareto,0
8,A3JC9VPPTHNKVL,bukin6,-61.1546282078394,9.90120353048981,-104.125480257454,Not-Pareto,0.15736263936174
9,A3JC9VPPTHNKVL,bukin6,-101.167301737323,8.23694988960149,-103.702883326007,Not-Pareto,0.165100555338127
10,A3JC9VPPTHNKVL,bukin6,-84.9950223039605,6.58412225564424,-101.364400698251,Not-Pareto,0.20791909172418
11,A3JC9VPPTHNKVL,bukin6,-100.858219306735,11.0256048168998,-101.308158321416,Not-Pareto,0.208948911758065
12,A3JC9VPPTHNKVL,bukin6,-149.002913240708,20.351540115728,-106.077633813345,Not-Pareto,0.1216179401829
13,A3JC9VPPTHNKVL,bukin6,-131.265908428415,23.9414126555836,-108.36747696017,Not-Pareto,0.0796900118173357
14,A3JC9VPPTHNKVL,bukin6,-57.3591453372872,21.5156915520908,-104.116782658263,Not-Pareto,0.15752189582276
15,A3JC9VPPTHNKVL,bukin6,-81.7301277310254,17.3204338274642,-102.394732279245,Not-Pareto,0.189053315358416
16,A3JC9VPPTHNKVL,bukin6,-65.1910382880171,24.5512453083409,-99.7373255655856,Not-Pareto,0.237711477155647
17,A3JC9VPPTHNKVL,bukin6,-99.2330133968144,19.528147326417,-99.7037047543342,Not-Pareto,0.238327087429082
18,A3JC9VPPTHNKVL,bukin6,-118.664845643156,17.2468611012696,-100.888776059886,Not-Pareto,0.216627965864294
19,A3JC9VPPTHNKVL,bukin6,-149.761231515226,1.75114471119117,-103.763626380788,Not-Pareto,0.163988326121428
3,A3JC9VPPTHNKVL,goldpr,-0.688954293516038,0.402117938775221,-0.688954293516038,Not-Pareto,1
4,A3JC9VPPTHNKVL,goldpr,-2.89026430863397,1.10613996740361,-1.789609301075,Not-Pareto,0.660647856877
5,A3JC9VPPTHNKVL,goldpr,-2.01815043630695,0.809575078054158,-1.86578967948565,Not-Pareto,0.63716004779965
6,A3JC9VPPTHNKVL,goldpr,-3.8921828752015,0.582400740076813,-2.37238797841461,Not-Pareto,0.480966492813439
7,A3JC9VPPTHNKVL,goldpr,-3.29670464483774,0,-2.55725131169924,Pareto,0.423969733698037
8,A3JC9VPPTHNKVL,goldpr,-3.56823221891811,0.236916402855636,-2.72574812956905,Not-Pareto,0.372019071718731
9,A3JC9VPPTHNKVL,goldpr,-6.02510457439227,0.110943208313808,-3.1970847645438,Not-Pareto,0.22669733501415
10,A3JC9VPPTHNKVL,goldpr,-5.50704268841192,0.770083612293599,-3.48582950502731,Not-Pareto,0.137672031149055
11,A3JC9VPPTHNKVL,goldpr,-5.08074779493967,0.0182091624368049,-3.66304264835091,Not-Pareto,0.0830339660301772
12,A3JC9VPPTHNKVL,goldpr,-5.6601765624037,0.1369933649812,-3.86275603975619,Not-Pareto,0.0214586613994816
13,A3JC9VPPTHNKVL,goldpr,-4.62834547137855,0.0202682384430768,-3.93235507899458,Not-Pareto,0
14,A3JC9VPPTHNKVL,goldpr,-3.63127017543834,0.989510131666472,-3.9072646703649,Not-Pareto,0.00773583355532951
15,A3JC9VPPTHNKVL,goldpr,-2.0506478686682,0.945377081416189,-3.7644479933113,Not-Pareto,0.0517688367207154
16,A3JC9VPPTHNKVL,goldpr,-0.752294034398376,1.03707319589413,-3.54929413910324,Not-Pareto,0.118104719468034
17,A3JC9VPPTHNKVL,goldpr,0.875960806928731,1.15430267239511,-3.25427714270111,Not-Pareto,0.209063874970182
18,A3JC9VPPTHNKVL,goldpr,-0.944979979689604,1.19549926482661,-3.10994607001289,Not-Pareto,0.25356379410889
19,A3JC9VPPTHNKVL,goldpr,1.24259840377263,1.07531314203637,-2.85391404214315,Not-Pareto,0.332503168180714
3,A3JC9VPPTHNKVL,griewank,-0.705131919338466,0.0218554625660632,-0.705131919338466,Not-Pareto,1
4,A3JC9VPPTHNKVL,griewank,-1.52764266674351,0.0152955333782537,-1.11638729304099,Not-Pareto,0.176848028618793
5,A3JC9VPPTHNKVL,griewank,-1.19871565691121,0.0367683675866156,-1.14383008099773,Not-Pareto,0.121919664270836
6,A3JC9VPPTHNKVL,griewank,-1.29993082114616,0.0875082188701962,-1.18285526603484,Not-Pareto,0.0438084466407705
7,A3JC9VPPTHNKVL,griewank,-0.778753349418315,0.0730860903465719,-1.10203488271153,Not-Pareto,0.205575227367348
8,A3JC9VPPTHNKVL,griewank,-1.71828014405553,0.00620145495621397,-1.20474242626887,Not-Pareto,0
9,A3JC9VPPTHNKVL,griewank,-0.277844298057257,0,-1.07232840795292,Pareto,0.265034494829771
10,A3JC9VPPTHNKVL,griewank,-1.05964983083488,0,-1.07074358581317,Pareto,0.268206610143142
11,A3JC9VPPTHNKVL,griewank,-0.327629098152887,0,-0.988175309406468,Pareto,0.433471902328441
12,A3JC9VPPTHNKVL,griewank,-1.45483056288514,0,-1.03484083475434,Pareto,0.340068091358612
13,A3JC9VPPTHNKVL,griewank,-0.419926787965203,0,-0.978939557773505,Pareto,0.451957805856986
14,A3JC9VPPTHNKVL,griewank,-0.521460658270212,0,-0.940816316148231,Pareto,0.528263730365066
15,A3JC9VPPTHNKVL,griewank,-1.15439596822997,0,-0.957245520154518,Pareto,0.495379706153429
16,A3JC9VPPTHNKVL,griewank,-0.95899729178529,0.0117838226826049,-0.957370646699574,Not-Pareto,0.495129257967653
17,A3JC9VPPTHNKVL,griewank,-1.08443273694605,0,-0.965841452716005,Pareto,0.478174438365327
18,A3JC9VPPTHNKVL,griewank,-0.302143119873454,0,-0.924360306913346,Pareto,0.561201406828258
19,A3JC9VPPTHNKVL,griewank,-1.45993887414591,0,-0.955864928515261,Pareto,0.49814304203229
3,A3JC9VPPTHNKVL,levy,-10.4875124529421,5.43753368553724e-05,-10.4875124529421,Pareto,1
4,A3JC9VPPTHNKVL,levy,-15.7526656017655,1.31254601348645,-13.1200890273538,Not-Pareto,0.814208917028304
5,A3JC9VPPTHNKVL,levy,-44.1977491517251,0,-23.4793090688109,Pareto,0.0831188021379062
6,A3JC9VPPTHNKVL,levy,-16.1887255835282,0,-21.6566631974902,Pareto,0.211749951407414
7,A3JC9VPPTHNKVL,levy,-36.6586738643018,0,-24.6570653308525,Pareto,0
8,A3JC9VPPTHNKVL,levy,-9.71993626304478,0,-22.1675438195512,Pareto,0.175695135390075
9,A3JC9VPPTHNKVL,levy,-2.4514916938328,0.00108507596497136,-19.3509649444486,Not-Pareto,0.374471970437109
10,A3JC9VPPTHNKVL,levy,-6.80826560088593,0,-17.7831275265033,Pareto,0.485120304329811
11,A3JC9VPPTHNKVL,levy,-4.79033227948889,0,-16.3394836101683,Pareto,0.587003823786907
12,A3JC9VPPTHNKVL,levy,-14.3027164937632,0,-16.1358068985278,Pareto,0.601378074929159
13,A3JC9VPPTHNKVL,levy,-9.96788747784337,0.00123772165235,-15.5750869511929,Not-Pareto,0.640950244366424
14,A3JC9VPPTHNKVL,levy,-10.6917577691437,0.0201099215937983,-15.1681428526888,Not-Pareto,0.669669859022614
15,A3JC9VPPTHNKVL,levy,-39.1219320924221,0.00850725771721302,-17.010742024976,Not-Pareto,0.53963052834199
16,A3JC9VPPTHNKVL,levy,-16.8158068343569,0.00578485255809586,-16.9968180827889,Not-Pareto,0.540613194648193
17,A3JC9VPPTHNKVL,levy,-17.1963977000189,0.00602350786517647,-17.0101233906042,Not-Pareto,0.53967418775574
18,A3JC9VPPTHNKVL,levy,-16.4427662029232,0,-16.9746635663742,Pareto,0.542176724323802
19,A3JC9VPPTHNKVL,levy,-0.495216639568333,0.124387952915327,-16.0052843353856,Not-Pareto,0.610589555648902
3,A3JC9VPPTHNKVL,rastr,-61.988680039314,0,-61.988680039314,Pareto,0
4,A3JC9VPPTHNKVL,rastr,-56.575795289966,0,-59.28223766464,Pareto,0.100989987219176
5,A3JC9VPPTHNKVL,rastr,-45.6019962019411,0,-54.7221571770737,Pareto,0.271147857368991
6,A3JC9VPPTHNKVL,rastr,-34.6955888045861,3.20893382900993e-09,-49.7155150839518,Pareto,0.457969023681935
7,A3JC9VPPTHNKVL,rastr,-13.7330244178309,0.00500824297755357,-42.5190169507276,Not-Pareto,0.726503931832226
8,A3JC9VPPTHNKVL,rastr,-54.0773614348404,0.596767887886701,-44.4454076980797,Not-Pareto,0.654621308808462
9,A3JC9VPPTHNKVL,rastr,-29.0487228145941,0,-42.2458812861532,Pareto,0.736695897318944
10,A3JC9VPPTHNKVL,rastr,-70.0568937040049,0,-45.7222578383847,Pareto,0.606976075140506
11,A3JC9VPPTHNKVL,rastr,-30.9249197437799,0,-44.0781091612064,Pareto,0.668326930214472
12,A3JC9VPPTHNKVL,rastr,-15.723506396587,4.10103937882977,-41.2426488847444,Not-Pareto,0.774131177058953
13,A3JC9VPPTHNKVL,rastr,-29.7367433512081,4.30187462508597,-40.1966574726048,Not-Pareto,0.81316199490745
14,A3JC9VPPTHNKVL,rastr,-13.8563875855008,1.67420144328218,-38.0016349820128,Not-Pareto,0.895068521107695
15,A3JC9VPPTHNKVL,rastr,-44.8500658678689,1.91272602976805,-38.5284373578479,Not-Pareto,0.87541106758108
16,A3JC9VPPTHNKVL,rastr,-46.5626475474,3.13437659165184,-39.1023095142444,Not-Pareto,0.853997221019165
17,A3JC9VPPTHNKVL,rastr,-13.1197813278453,5.3627739764678,-37.3701409684845,Not-Pareto,0.918632507894182
18,A3JC9VPPTHNKVL,rastr,-25.3004076584807,6.02537072623216,-36.6157826366093,Not-Pareto,0.946781135408905
19,A3JC9VPPTHNKVL,rastr,-12.3700677705469,5.50494122315417,-35.1895641150762,Not-Pareto,1
3,A3JC9VPPTHNKVL,schwef,-722.604982629039,0,-722.604982629039,Pareto,1
4,A3JC9VPPTHNKVL,schwef,-827.560156991731,0,-775.082569810385,Pareto,0.70794993414192
5,A3JC9VPPTHNKVL,schwef,-1131.38134097005,0,-893.848826863607,Pareto,0.0469878919228626
6,A3JC9VPPTHNKVL,schwef,-688.448086274223,0,-842.498641716261,Pareto,0.332763701360951
7,A3JC9VPPTHNKVL,schwef,-1141.46512367286,0,-902.29193810758,Pareto,0
8,A3JC9VPPTHNKVL,schwef,-807.380215198664,0,-886.473317622761,Pareto,0.0880343286060548
9,A3JC9VPPTHNKVL,schwef,-521.37143805966,0,-834.315906256604,Pareto,0.378302541049478
10,A3JC9VPPTHNKVL,schwef,-262.644514026099,0,-762.856982227791,Pareto,0.775988192957286
11,A3JC9VPPTHNKVL,schwef,-646.273878299328,0,-749.903304013517,Pareto,0.848078446697606
12,A3JC9VPPTHNKVL,schwef,-579.760733175515,0,-732.889046929717,Pareto,0.942766773062132
13,A3JC9VPPTHNKVL,schwef,-1077.96071336226,0,-764.259198423584,Pareto,0.768184531350025
14,A3JC9VPPTHNKVL,schwef,-717.156428897741,0,-760.333967629764,Pareto,0.790029360226816
15,A3JC9VPPTHNKVL,schwef,-964.297118480414,0,-776.023440772122,Pareto,0.702713766835111
